id,label
1,0.58849
2,0.67307
3,0.070372
4,0.08643
5,0.13625
6,0.18138
7,0.036387
8,0.66492
9,0.57803
10,0.10706
11,0.056563
12,0.60876
13,0.54713
14,0.53066
15,0.16971
16,0.51856
17,0.60989
18,0.56033
19,0.15344
20,0.15182
21,0.58958
22,0.036507
23,0.1116
24,0.019174
25,0.13914
26,0.046955
27,0.54401
28,0.028526
29,0.017279
30,0.66544
31,0.053446
32,0.15109
33,0.02897
34,0.50318
35,0.56209
36,0.52614
37,0.064341
38,0.12698
39,0.13264
40,0.043192
41,0.041761
42,0.044253
43,0.65336
44,0.17195
45,0.71909
46,0.52719
47,0.62313
48,0.13851
49,0.15561
50,0.062495
51,0.09351
52,0.1418
53,0.58396
54,0.17203
55,0.66839
56,0.091412
57,0.67608
58,0.016985
59,0.66853
60,0.67628
61,0.07223
62,0.075378
63,0.51399
64,0.19616
65,0.54474
66,0.58989
67,0.086833
68,0.50209
69,0.57315
70,0.10254
71,0.070785
72,0.60571
73,0.50759
74,0.66592
75,0.54013
76,0.522
77,0.14508
78,0.65244
79,0.084792
80,0.66422
81,0.50234
82,0.66419
83,0.58907
84,0.10807
85,0.046575
86,0.10411
87,0.71274
88,0.70921
89,0.67262
90,0.019126
91,0.10193
92,0.65968
93,0.62951
94,0.55855
95,0.05626
96,0.005392
97,0.51788
98,0.54315
99,0.64972
100,0.12573
101,0.69379
102,0.53101
103,0.58122
104,0.074814
105,0.5838
106,0.64591
107,0.72533
108,0.12338
109,0.16946
110,0.53539
111,0.59986
112,0.76396
113,0.59628
114,0.63377
115,0.079091
116,0.043573
117,0.15514
118,0.73944
119,0.52363
120,0.50489
121,0.034955
122,0.0278
123,0.07906
124,0.06192
125,0.63172
126,0.073016
127,0.57407
128,0.060561
129,0.62264
130,0.1792
131,0.60218
132,0.54421
133,0.50252
134,0.60609
135,0.14158
136,0.044356
137,0.64179
138,0.10766
139,0.64334
140,0.22256
141,0.58148
142,0.19717
143,0.5597
144,0.64362
145,0.62521
146,0.071779
147,0.05446
148,0.55323
149,0.64652
150,0.099881
151,0.1553
152,0.51116
153,0.12377
154,0.65322
155,0.579
156,0.54498
157,0.10618
158,0.19429
159,0.5614
160,0.542
161,0.55463
162,0.043534
163,0.58599
164,0.56733
165,0.53632
166,0.10791
167,0.58906
168,0.64643
169,0.12842
170,0.16448
171,0.59788
172,0.038559
173,0.53432
174,0.062652
175,0.6754
176,0.5806
177,0.70705
178,0.056374
179,0.68668
180,0.69374
181,0.5406
182,0.50468
183,0.6285
184,0.70439
185,0.25701
186,0.16348
187,0.13141
188,0.18962
189,0.17662
190,0.080423
191,0.090265
192,0.5442
193,0.17439
194,0.50191
195,0.53542
196,0.073755
197,0.54107
198,0.54221
199,0.674
200,0.63782
201,0.60577
202,0.57971
203,0.021502
204,0.569
205,0.012111
206,0.064128
207,0.58904
208,0.60584
209,0.071329
210,0.05777
211,0.65399
212,0.57773
213,0.096047
214,0.095843
215,0.51924
216,0.57814
217,0.51706
218,0.61338
219,0.037181
220,0.6201
221,0.66644
222,0.0048355
223,0.54241
224,0.095455
225,0.71534
226,0.6206
227,0.61839
228,0.60088
229,0.70511
230,0.0161
231,0.20405
232,0.52913
233,0.65577
234,0.15591
235,0.036847
236,0.56685
237,0.0048151
238,0.58055
239,0.14797
240,0.011088
241,0.64424
242,0.10102
243,0.14654
244,0.02314
245,0.53384
246,0.53738
247,0.60982
248,0.17008
249,0.53095
250,0.67615
251,0.064232
252,0.046964
253,0.025702
254,0.6438
255,0.098973
256,0.55636
257,0.65087
258,0.62679
259,0.51136
260,0.16817
261,0.57542
262,0.52158
263,0.05534
264,0.14719
265,0.16537
266,0.51886
267,0.095455
268,0.058092
269,0.63613
270,0.65177
271,0.050575
272,0.60789
273,0.66768
274,0.060155
275,0.14981
276,0.56461
277,0.69902
278,0.10967
279,0.58397
280,0.079895
281,0.1934
282,0.53971
283,0.10891
284,0.005267
285,0.19202
286,0.17353
287,0.13699
288,0.55615
289,0.75165
290,0.77059
291,0.57124
292,0.10589
293,0.64443
294,0.64446
295,0.61317
296,0.090267
297,0.085992
298,0.053778
299,0.55707
300,0.27588
301,0.61641
302,0.63237
303,0.089504
304,0.096099
305,0.74299
306,0.067962
307,0.10487
308,0.06805
309,0.15566
310,0.64647
311,0.61204
312,0.15569
313,0.6914
314,0.27229
315,0.11461
316,0.54163
317,0.011137
318,0.06907
319,0.71152
320,0.53102
321,0.5933
322,0.011624
323,0.13401
324,0.15984
325,0.041627
326,0.63321
327,0.11499
328,0.66984
329,0.008265
330,0.083925
331,0.074536
332,0.10715
333,0.52529
334,0.5106
335,0.51636
336,0.59167
337,0.64872
338,0.54172
339,0.016238
340,0.5212
341,0.1594
342,0.10987
343,0.50943
344,0.68979
345,0.58057
346,0.62072
347,0.0017613
348,0.54156
349,0.72628
350,0.62822
351,0.063696
352,0.019194
353,0.038964
354,0.066585
355,0.033356
356,0.62941
357,0.015763
358,0.014177
359,0.50592
360,0.60706
361,0.025413
362,0.56814
363,0.5118
364,0.0043159
365,0.52918
366,0.53319
367,0.53974
368,0.12926
369,0.55257
370,0.50106
371,0.57816
372,0.0077617
373,0.54072
374,0.60877
375,0.68731
376,0.62428
377,0.01786
378,0.64288
379,0.61446
380,0.70493
381,0.56306
382,0.5696
383,0.68665
384,0.60251
385,0.53758
386,0.59753
387,0.13738
388,0.17773
389,0.046942
390,0.54079
391,0.033925
392,0.21163
393,0.56544
394,0.73972
395,0.63139
396,0.53252
397,0.18435
398,0.59661
399,0.64284
400,0.096634
401,0.58793
402,0.096854
403,0.58622
404,0.06985
405,0.076099
406,0.67688
407,0.57665
408,0.5663
409,0.014749
410,0.066001
411,0.03057
412,0.096444
413,0.72506
414,0.56896
415,0.65924
416,0.073395
417,0.63538
418,0.11226
419,0.50257
420,0.50099
421,0.030257
422,0.70334
423,0.061511
424,0.63017
425,0.0079572
426,0.55622
427,0.11114
428,0.51348
429,0.097601
430,0.57771
431,0.079678
432,0.6655
433,0.61461
434,0.15317
435,0.639
436,0.12862
437,0.54173
438,0.68282
439,0.50707
440,0.058603
441,0.18452
442,0.045614
443,0.12404
444,0.13951
445,0.63157
446,0.090941
447,0.1396
448,0.17332
449,0.026547
450,0.58056
451,0.54909
452,0.017858
453,0.021794
454,0.65588
455,0.001577
456,0.058052
457,0.11375
458,0.52967
459,0.52227
460,0.0044145
461,0.069172
462,0.50968
463,0.56059
464,0.55624
465,0.21683
466,0.56895
467,0.057629
468,0.19892
469,0.54836
470,0.066347
471,0.68361
472,0.12122
473,0.57432
474,0.67449
475,0.04719
476,0.075556
477,0.59768
478,0.2002
479,0.036695
480,0.66452
481,0.71544
482,0.6515
483,0.58613
484,0.5658
485,0.60923
486,0.026838
487,0.6241
488,0.55142
489,0.52629
490,0.01214
491,0.65067
492,0.54438
493,0.13725
494,0.042522
495,0.016663
496,0.56921
497,0.57881
498,0.61206
499,0.57487
500,0.69736
501,0.55449
502,0.14181
503,0.54167
504,0.14331
505,0.58407
506,0.12033
507,0.65049
508,0.65361
509,0.73734
510,0.53279
511,0.19487
512,0.24228
513,0.64345
514,0.099969
515,0.60643
516,0.50562
517,0.51959
518,0.63015
519,0.52594
520,0.047997
521,0.10306
522,0.18493
523,0.066735
524,0.10068
525,0.54247
526,0.13892
527,0.67223
528,0.61474
529,0.51466
530,0.51237
531,0.63319
532,0.58088
533,0.076746
534,0.62136
535,0.53931
536,0.70138
537,0.55173
538,0.10497
539,0.60215
540,0.63779
541,0.12216
542,0.16327
543,0.14402
544,0.012822
545,0.058552
546,0.6583
547,0.56357
548,0.60829
549,0.19326
550,0.58871
551,0.6545
552,0.6925
553,0.62487
554,0.11235
555,0.5287
556,0.56138
557,0.67618
558,0.55532
559,0.64574
560,0.54714
561,0.54951
562,0.011836
563,0.61814
564,0.10451
565,0.6474
566,0.5935
567,0.57376
568,0.64975
569,0.55385
570,0.11861
571,0.040987
572,0.11174
573,0.53831
574,0.54908
575,0.09601
576,0.65736
577,0.056403
578,0.045726
