id,label
1,0.19123
2,0.12978
3,0.065086
4,0.071824
5,0.15919
6,0.14732
7,0.15999
8,0.3108
9,0.17947
10,0.060929
11,0.15635
12,0.14864
13,0.2289
14,0.23368
15,0.15585
16,0.039079
17,0.27555
18,0.13092
19,0.12059
20,0.14398
21,0.19749
22,0.13399
23,0.20759
24,0.11684
25,0.12985
26,0.1215
27,0.17877
28,0.15125
29,0.12953
30,0.17241
31,0.049616
32,0.14002
33,0.058296
34,0.21725
35,0.062265
36,0.14467
37,0.19844
38,0.29406
39,0.22555
40,0.058891
41,0.21262
42,0.18513
43,0.30331
44,0.16238
45,0.1301
46,0.1684
47,0.095147
48,0.19511
49,0.14967
50,0.22149
51,0.26352
52,0.14589
53,0.17686
54,0.052063
55,0.14391
56,0.090262
57,0.12529
58,0.11118
59,0.095926
60,0.17877
61,0.068956
62,0.1927
63,0.25037
64,0.11903
65,0.15811
66,0.082573
67,0.1541
68,0.055742
69,0.16955
70,0.27478
71,0.23183
72,0.16845
73,0.16835
74,0.12141
75,0.094238
76,0.25588
77,0.15486
78,0.31769
79,0.2753
80,0.20191
81,0.26842
82,0.076197
83,0.083181
84,0.16821
85,0.13678
86,0.14146
87,0.29627
88,0.10053
89,0.024747
90,0.21504
91,0.073974
92,0.11189
93,0.32491
94,0.39284
95,0.19269
96,0.13379
97,0.13419
98,0.36349
99,0.13757
100,0.031614
101,0.19385
102,0.19082
103,0.14773
104,0.055362
105,0.2221
106,0.077067
107,0.19806
108,0.21774
109,0.20031
110,0.027525
111,0.15254
112,0.19017
113,0.22129
114,0.14409
115,0.11334
116,0.30875
117,0.18767
118,0.20102
119,0.14375
120,0.20873
121,0.067074
122,0.30402
123,0.083765
124,0.11034
125,0.15006
126,0.13589
127,0.22302
128,0.14039
129,0.18192
130,0.096509
131,0.25118
132,0.18904
133,0.13924
134,0.062087
135,0.13991
136,0.071443
137,0.21652
138,0.19696
139,0.17219
140,0.066946
141,0.096517
142,0.24806
143,0.15719
144,0.31977
145,0.34449
146,0.081223
147,0.24688
148,0.17094
149,0.10028
150,0.11032
151,0.16134
152,0.11111
153,0.086326
154,0.17602
155,0.26548
156,0.16675
157,0.13962
158,0.050366
159,0.10136
160,0.063137
161,0.18064
162,0.13666
163,0.21504
164,0.18582
165,0.15779
166,0.18507
167,0.20334
168,0.28301
169,0.29413
170,0.21986
171,0.21126
172,0.10237
173,0.11569
174,0.24244
175,0.049515
176,0.12562
177,0.1067
178,0.18072
179,0.20405
180,0.14749
181,0.1029
182,0.10242
183,0.19757
184,0.12789
185,0.21574
186,0.18313
187,0.20363
188,0.12426
189,0.15607
190,0.2716
191,0.20611
192,0.11981
193,0.18268
194,0.16232
195,0.18186
196,0.28409
197,0.2336
198,0.1864
199,0.084199
200,0.039321
201,0.19597
202,0.092467
203,0.17113
204,0.2784
205,0.14483
206,0.15965
207,0.14748
208,0.082619
209,0.20608
210,0.096219
211,0.098489
212,0.12667
213,0.18718
214,0.10342
215,0.20286
216,0.12725
217,0.19937
218,0.17397
219,0.15413
220,0.16566
221,0.10594
222,0.24551
223,0.16025
224,0.15659
225,0.10639
226,0.14166
227,0.22399
228,0.17991
229,0.079934
230,0.18344
231,0.17625
232,0.10741
233,0.028286
234,0.14602
235,0.26938
236,0.11983
237,0.064533
238,0.098194
239,0.0209
240,0.41913
241,0.1736
242,0.28546
243,0.095897
244,0.060344
245,0.16498
246,0.11622
247,0.10626
248,0.23826
249,0.1621
250,0.21144
251,0.34422
252,0.13314
253,0.26535
254,0.075882
255,0.18472
256,0.10311
257,0.045753
258,0.22747
259,0.18812
260,0.050937
261,0.17667
262,0.13774
263,0.19481
264,0.097418
265,0.22739
266,0.24551
267,0.15659
268,0.064404
269,0.16609
270,0.076695
271,0.088785
272,0.23766
273,0.08829
274,0.21723
275,0.22164
276,0.22857
277,0.15757
278,0.20702
279,0.28055
280,0.32025
281,0.33606
282,0.10712
283,0.17554
284,0.15909
285,0.153
286,0.23002
287,0.26238
288,0.10117
289,0.069185
290,0.30415
291,0.17715
292,0.074026
293,0.15982
294,0.06457
295,0.20011
296,0.19697
297,0.13
298,0.23358
299,0.25106
300,0.07282
301,0.16765
302,0.31467
303,0.13568
304,0.081068
305,0.081553
306,0.07565
307,0.060285
308,0.15199
309,0.33278
310,0.085629
311,0.15692
312,0.21773
313,0.24099
314,0.13097
315,0.23316
316,0.10064
317,0.19518
318,0.027258
319,0.24472
320,0.2123
321,0.20809
322,0.19381
323,0.21858
324,0.17527
325,0.40409
326,0.1978
327,0.12527
328,0.21009
329,0.1066
330,0.19718
331,0.071341
332,0.18593
333,0.08966
334,0.043754
335,0.1151
336,0.041477
337,0.12979
338,0.23696
339,0.20921
340,0.13593
341,0.12033
342,0.23763
343,0.23211
344,0.16609
345,0.20777
346,0.19463
347,0.41036
348,0.25357
349,0.1553
350,0.10035
351,0.108
352,0.22173
353,0.25571
354,0.16684
355,0.081683
356,0.2128
357,0.16777
358,0.1421
359,0.19113
360,0.28491
361,0.3426
362,0.16886
363,0.079869
364,0.15665
365,0.1755
366,0.17646
367,0.12179
368,0.34368
369,0.14415
370,0.35216
371,0.11791
372,0.234
373,0.2283
374,0.16995
375,0.12779
376,0.16234
377,0.37355
378,0.15809
379,0.059384
380,0.062378
381,0.24204
382,0.12143
383,0.11858
384,0.059281
385,0.10332
386,0.22059
387,0.099823
388,0.22606
389,0.21341
390,0.24614
391,0.16211
392,0.14642
393,0.15937
394,0.1685
395,0.11907
396,0.082054
397,0.16819
398,0.13933
399,0.12929
400,0.16974
401,0.17718
402,0.094973
403,0.24853
404,0.15879
405,0.29922
406,0.235
407,0.12274
408,0.1934
409,0.21055
410,0.20081
411,0.2758
412,0.109
413,0.092955
414,0.32621
415,0.15188
416,0.25464
417,0.032961
418,0.39388
419,0.18094
420,0.15235
421,0.28151
422,0.25397
423,0.054708
424,0.12006
425,0.10248
426,0.17724
427,0.12372
428,0.10504
429,0.088277
430,0.13772
431,0.11303
432,0.329
433,0.1154
434,0.20125
435,0.10216
436,0.19138
437,0.10623
438,0.098095
439,0.32467
440,0.25186
441,0.23762
442,0.16352
443,0.069836
444,0.11129
445,0.12984
446,0.13756
447,0.25985
448,0.10112
449,0.088911
450,0.21233
451,0.11779
452,0.082509
453,0.27367
454,0.16742
455,0.24184
456,0.035777
457,0.27062
458,0.14624
459,0.25781
460,0.15997
461,0.27553
462,0.18308
463,0.34074
464,0.26443
465,0.20358
466,0.32062
467,0.18379
468,0.081442
469,0.28086
470,0.056138
471,0.07015
472,0.19175
473,0.13772
474,0.12011
475,0.17147
476,0.12619
477,0.0975
478,0.15274
479,0.21559
480,0.15339
481,0.11243
482,0.04985
483,0.077593
484,0.15214
485,0.1281
486,0.099595
487,0.094624
488,0.061192
489,0.42793
490,0.15014
491,0.2041
492,0.076463
493,0.15672
494,0.2269
495,0.18485
496,0.21887
497,0.1572
498,0.22985
499,0.16058
500,0.049203
501,0.16182
502,0.20095
503,0.12972
504,0.52442
505,0.15682
506,0.062798
507,0.15124
508,0.29619
509,0.15793
510,0.26934
511,0.081556
512,0.096286
513,0.077799
514,0.076426
515,0.12318
516,0.18103
517,0.12169
518,0.057055
519,0.12383
520,0.16549
521,0.19615
522,0.075896
523,0.15278
524,0.10145
525,0.28951
526,0.15507
527,0.045846
528,0.12106
529,0.099869
530,0.095839
531,0.36427
532,0.18846
533,0.040022
534,0.083937
535,0.1617
536,0.26467
537,0.25307
538,0.3691
539,0.15595
540,0.28674
541,0.1681
542,0.16736
543,0.09635
544,0.099122
545,0.24053
546,0.046467
547,0.11089
548,0.33271
549,0.084285
550,0.10477
551,0.13981
552,0.086295
553,0.11858
554,0.14136
555,0.34677
556,0.2326
557,0.17204
558,0.2151
559,0.13718
560,0.13429
561,0.11814
562,0.097335
563,0.10213
564,0.038416
565,0.070221
566,0.084022
567,0.15083
568,0.24067
569,0.34283
570,0.086458
